community,rent_area,lng,lat,sell_area,r/s
茂龄别墅(公房),145.6730769,121.4541863,31.20757878,122240,839.1392739
范东铁路小区,136.3803491,121.421255,31.22423947,79292.63636,581.408076
范北小区,119.2346212,121.4199281,31.22857944,84002.71429,704.5161332
茅台东苑,94.68611623,121.4011159,31.21626194,63214,667.6163572
茅台新苑,96.20813666,121.4008,31.215701,63777.60714,662.9128196
茅台花苑,95.67573519,121.399023,31.216035,64430.38462,673.4245051
茅台路191号,89.73214286,121.4078347,31.21552778,61184,681.8515423
茅台路250弄,116.2578932,121.406082,31.215809,66753.5,574.1846697
茅台路270弄,128.8225143,121.40511,31.215742,69075,536.2028554
茅台路300弄,114.2448311,121.404004,31.21581,67938.5,594.6746066
茅台雅苑,94.47581412,121.3961814,31.21531306,72412.9,766.4702408
茉莉雅苑,40.3206826,121.2534204,31.10959394,33114.15942,821.2698119
茗苑,89.0744118,121.5235278,31.29379027,62899.4,706.1444328
茶园坊,71.82555511,121.5264071,31.29608757,69609,969.1397427
茶陵北路7弄,128.8248137,121.4717438,31.20490387,82506.5,640.4550306
茶陵小区,117.3637787,121.474659,31.201949,77675.95652,661.8392607
茶陵路159弄,133.2458858,121.4739115,31.20323103,75679.83333,567.9712575
茶陵路195弄,117.7812862,121.4737822,31.20344654,68211.8,579.1395407
茶陵路223号,141.4113562,121.473371,31.204034,59765,422.6322525
茶陵路345弄,119.962513,121.4689005,31.20274347,76214.1,635.3159676
茶陵路400弄,132.9298354,121.469722,31.20275,84538.2,635.9610672
茶陵路65弄,155.1724138,121.4744321,31.20119468,77549,499.7602222
茸南苑,34.28384026,121.2551423,31.00785551,30563.58824,891.4867179
茸平苑,40.63518656,121.2504057,31.04279976,36231,891.6164307
茸联苑,35.84008611,121.2630249,31.01088485,31942.91667,891.2622745
荡湾新村,35.35124074,121.7699511,31.04971812,30538.45,863.8579399
荣业里,381.6793893,121.4732499,31.22659781,159392,417.60704
荣丰花园,83.32948123,121.53669,31.272046,69439.94737,833.3178888
荣乐一村,49.30355059,121.231727,31.019919,37391.4,758.391628
荣乐三村,60.27347456,121.2284,31.020142,42702,708.4708541
荣乐东路3弄,42.37288136,121.2667412,31.02247582,32150.5,758.7518
荣乐中路115弄,43.19945009,121.2410712,31.02267891,33920,785.1951803
荣乐二村,50.45312524,121.229712,31.020087,40153,795.8476271
荣乐五村,52.68406577,121.228903,31.022719,35788.25,679.2993189
荣乐四村,51.76407726,121.231006,31.022165,39313.33333,759.4713441
荣乐小区,54.87629267,121.238096,31.02299262,36002.64444,656.0691821
荣乐水岸,40.29589059,121.2163517,31.02384606,38883.18182,964.9416168
荣信虹桥世嘉,119.5029253,121.401835,31.180254,73673.33333,616.498158
荣华苑,32.81657651,121.7317072,31.2427786,26994,822.5720922
荣华西道19弄,124.8186519,121.399894,31.199664,74339.66667,595.5813935
荣华西道99弄,157.910622,121.399838,31.200177,74519.33333,471.9083008
荣和怡景园,76.41030101,121.396351,31.280899,55741.28571,729.4996221
荣和苑,74.45007892,121.446115,31.294227,59557.5,799.9655724
荣城花苑,149.1655165,121.523856,31.24752,84065.75,563.5736193
荣域飘鹰锦和花园(公寓),89.04448457,121.4361318,31.37406845,42757.06897,480.1765002
荣域飘鹰锦和花园（公寓）,83.92575975,121.4361318,31.37406845,46456.44444,553.5421375
荣成大厦,101.9170874,121.524121,31.246988,69812.8,684.9960275
荣成大厦,101.9170874,121.524779,31.24664,69812.8,684.9960275
荣成小区,134.1332902,121.52503,31.248362,86977.75,648.4426789
荣成路41弄,133.1420142,121.524292,31.247303,93070.66667,699.0330377
荣承公寓,99.96768087,121.456574,31.198215,83930.8,839.5793447
荣振馨苑,75.58878505,121.491958,31.301685,71563.25,946.7442817
荣景苑(A区),33.38935574,121.2318463,31.01114707,37644.90909,1127.452395
荣景苑（A区）,37.19040372,121.2318463,31.01114707,37267,1002.059571
荣欣苑,38.18169527,121.215035,31.01737938,37409.63636,979.7793445
荣汇公寓,44.48319832,121.231145,31.009403,33845.375,760.8574985
荣盛名邸(公寓),46.84375848,121.343325,31.10037,35591.66176,759.795177
荣盛名邸(别墅),37.75446601,121.3445487,31.10054879,37383.66667,990.1786629
荣盛名邸（公寓）,43.02127849,121.343325,31.10037,40272.92,936.1162991
荣盛名邸（别墅）,40.56603774,121.3445487,31.10054879,41216.33333,1016.030543
荣联公寓,77.60171589,121.442061,31.250609,63109,813.2423269
荣胜公寓,130.3474904,121.5152152,31.2628576,67643.2,518.9451658
荣轩,114.7061802,121.44266,31.225148,83737.28571,730.0154668
荣都公寓,37.84300453,121.249348,31.021226,34051.5,899.8096325
荣鑫公寓,77.01149425,121.5534309,31.27348668,59634,774.3519403
荣顺苑,77.49094566,121.404736,31.069643,42818.15,552.5568134
药局弄95弄,117.3018293,121.502431,31.223958,86534,737.7037557
荷一小区,72.6084431,121.6006748,31.27811709,51325.56,706.8814287
荷三小区,76.1230378,121.6014285,31.27121688,53297.08511,700.1439596
荷五小区,74.22868033,121.6048252,31.26809203,52871.25581,712.2753035
荷景苑,27.8201415,121.1231524,31.15558382,32211.5,1157.848173
荷花新村,32.39603318,121.2896439,31.33826827,28632.5,883.8273451
荷风华庭,19.65125917,121.8111832,30.91779106,22157.71053,1127.546603
荷风景庭,19.48145895,121.8134941,30.91721071,21995.625,1129.0543
荷风翠庭,19.00967565,121.8134582,30.91702498,22423.92,1179.605608
荻泾苑,47.75468968,121.4069257,31.35344573,34601.42424,724.5659949
莎海公寓,36.98893747,121.592689,31.123811,41370,1118.442508
莎海惠晨苑,28.77513891,121.770068,31.04579458,31369.04545,1090.144015
莎海苑,20.56376314,121.7750776,31.053658,31071.75,1510.995327
莘中新村,74.60319919,121.3841813,31.11058346,64763,868.0995012
莘光苑,69.01709855,121.3968144,31.13150888,55483.66667,803.9118977
莘南新村,59.32284872,121.3846801,31.10925291,53167,896.2314041
莘南花苑一村,63.67789938,121.4026804,31.11682952,54835.79487,861.1432759
莘南花苑二村,61.26493194,121.404873,31.115549,55273.28,902.2009533
莘南路118号,52.3255814,121.3838326,31.1092962,44270,846.0488889
莘城公寓,119.7365836,121.400359,31.11061,52437.54545,437.9408857
莘城苑,55.99047455,121.367827,31.120942,39473.92647,705.0114647
莘庄小西街,63.15789474,121.381527,31.109046,58020,918.65
莘庄镇西街317弄,62,121.3768877,31.12685594,63026,1016.548387
莘建一村,72.94689642,121.3822128,31.1104418,67061,919.3125861
莘映象,56.04800361,121.365295,31.12454462,53971.75,962.9557973
莘松一村,80.52734739,121.3803757,31.11403904,66432,824.9619807
莘松七村,65.00811857,121.3738266,31.11487721,51535,792.7471388
莘松三村,72.44659057,121.3758175,31.11606718,72526.96429,1001.10942
莘松九村,59.06410719,121.3817457,31.11642958,62863.05263,1064.319019
莘松二村,75.74657177,121.3778138,31.11294368,60263.5,795.5937621
莘松五村,69.20681228,121.374682,31.114129,65630.33333,948.3218657
莘松八村,69.96035273,121.3762274,31.11537701,67221.75,960.8549325
莘松六村,67.963798,121.374976,31.113153,49414.11111,727.0651813
莘松四村,66.18365636,121.376407,31.11021911,53776,812.5268829
莘梓苑,118.6511329,121.3952,31.115836,70836,597.0107346
莘沥路188弄,62.88287404,121.3797567,31.11732385,66891.66667,1063.75015
莘沥路18弄,50.98039216,121.3825453,31.11877982,56143,1101.266538
莘沥路20弄,70.99268186,121.3825453,31.11877982,57908,815.6897089
莘浜路217弄,66.40391233,121.3833294,31.11036208,56181.5,846.0570775
莘浜路285弄,65.55305619,121.3828202,31.11065767,50115,764.4952488
莘西南路99弄,71.42857143,121.383251,31.104686,59650,835.1
莘西路138弄,77.75222566,121.3816191,31.10832467,46627.5,599.6934442
莘西路156弄,61.64383562,121.3814149,31.10864669,47241,766.354
莘西路162弄,58.46153846,121.3813669,31.10876495,46942,802.9552632
莘远大厦,80.53247908,121.437511,31.243858,68387.33333,849.1894713
莘闵花园,70.12994341,121.4075188,31.07120888,38131,543.7192466
莫奈庄园,45.65069856,121.5998179,31.12359172,68258.66667,1495.238163
莫奈的花园,28.13580484,121.212731,31.159191,28270,1004.769551
莱英北郡(公寓),35.78320002,121.2188414,31.2865849,30951.33333,864.9682899
莱英北郡(别墅),21.42857143,121.2183685,31.28398051,33495.2,1563.109333
莱英北郡（公寓）,45.96049526,121.2188414,31.2865849,34042.5,740.6904518
莱英北郡（别墅）,21.42857143,121.2183685,31.28398051,38241,1784.58
莱茵半岛,72.39505635,121.542773,31.312902,69879.33333,965.2500717
莱茵美墅,27.45452165,121.719491,31.071599,40278.4,1467.095312
莱茵郡,77.06096187,121.2226923,31.28296146,31464.3,408.3040133
莱诗邸,147.9335579,121.446148,31.196172,111777.3,755.591237
莱金佳园,66.84531084,121.5897533,31.28660685,67461.16667,1009.213149
莱阳北小区,73.5708948,121.5869897,31.27988179,51165.51515,695.4586497
莱阳新家园,87.6490744,121.5877895,31.28543744,53414.23529,609.4101468
莱阳路218号,76,121.5858657,31.2788885,45947.75,604.5756579
莱顿小城,76.97788551,121.252759,31.071153,35807.53608,465.1665325
莲业新村,70.76040735,121.558581,31.18549714,57834.77273,817.3323882
莲东新村,67.07973779,121.565748,31.187746,54123.5,806.8531837
莲中二村,64.22257508,121.565077,31.18650838,52246.375,813.5204004
莲中路169弄,64.90436654,121.5646546,31.18915107,55490,854.9501822
莲中路174弄,69.73519611,121.5645066,31.18901584,55544.83333,796.5107497
莲中路191弄,70.27851778,121.5647515,31.18890926,53634.4,763.1691973
莲中路250弄,58.67104009,121.5647478,31.18787205,52479.625,894.4723822
莲中路356弄,77.91640155,121.564727,31.187885,57534,738.4067906
莲园路310弄,79.92185592,121.5608905,31.19120096,56104.33333,701.9898711
莲园路488-518号,77.71029826,121.564981,31.192014,56419,726.0170307
莲安东路79弄,78.10241608,121.5640538,31.18727459,54799,701.6300231
莲安东路80弄,71.41341139,121.563781,31.18681086,55638.33333,779.1020237
莲安西路65-117号,62.5,121.558576,31.18378,55451,887.216
莲宏苑,78.40838386,121.5632183,31.19177901,61223.09091,780.8232729
莲怡苑,92.41671031,121.5678424,31.18946449,64273.25,695.4721693
莲文苑,87.42332777,121.5517768,31.19123193,75240.75,860.6484324
莲文苑,87.42332777,121.552107,31.192448,75240.75,860.6484324
莲杨苑,58.63296077,121.5709,31.184576,55731.75,950.5191154
莲泰苑,165.0076922,121.5700369,31.18741477,64770.75,392.5317005
莲浦府邸(公寓),72.51275088,121.3737137,31.14501541,70771.11111,975.9816068
莲浦府邸(别墅),73.73950378,121.371703,31.145118,62035,841.2722736
莲浦府邸（公寓）,63.310525,121.3737137,31.14501541,66333.2,1047.743641
莲浦新苑,118.434917,121.3968142,31.11288899,60792.125,513.2956273
莲浦花苑,88.23504334,121.401645,31.13259,55826.375,632.7007149
莲溪一村,74.79099843,121.565444,31.19014733,53732.86667,718.4402909
莲溪三村,72.18906055,121.569713,31.190254,53840.2,745.8221452
莲溪二村,84.21006759,121.5657644,31.19213311,55739.47059,661.9098189
莲溪五村,64.03513805,121.5648308,31.18792837,54098,844.8174182
莲溪八村,64.04153311,121.564665,31.192198,50791.5,793.1024998
莲溪六村,84.37677414,121.5656415,31.19234107,55876.76923,662.2292663
莲溪大楼,104.8174142,121.567819,31.1903425,52812.66667,503.8539355
莲溪路430弄,62.10892626,121.5677151,31.18863262,54667.4,880.1858813
莲珠大厦,54.3381317,121.5622925,31.18757202,41395,761.803888
莲琼苑,85.00908364,121.5669273,31.18550096,57939.25,681.5653989
莲花公寓(普陀),75.8267752,121.407134,31.291081,48064,633.8658063
莲花公寓(浦东),65.13277956,121.5929017,31.1226558,34965.42857,536.833048
莲花公寓(闵行),135.6888159,121.406562,31.148781,58045.45455,427.7836324
莲花公寓（普陀）,71.19317181,121.407134,31.291081,49867.3,700.4506013
莲花公寓（浦东）,57.49298774,121.5929017,31.1226558,41766.5,726.4625069
莲花公寓（闵行）,95.99391908,121.406562,31.148781,56899,592.7354622
莲花小区,20.68965517,120.994676,31.054486,21121.66667,1020.880556
莲花新村,59.48005939,121.422159,31.11822,49075.08333,825.0678267
莲花新苑,57.04502774,121.414063,31.130317,63073,1105.670424
莲花河畔景苑,88.20175087,121.412967,31.127309,70542.5,799.7857107
莲花苑,52.53641707,121.415458,31.130578,48945,931.6394746
莲鼎苑,95.56366896,121.5695969,31.18609905,58383.5,610.9382429
菊园,127.2954623,121.519739,31.233867,89135.5,700.2252741
菊泉小区,68.74179097,121.3815653,31.35968085,42760.66667,622.0476083
菊泉新城(菊泉街39弄),53.04457475,121.3870333,31.3577308,39662.17647,747.7141
菊泉新城(菊盛路186弄),78.01962656,121.379012,31.357399,40268.85714,516.1375274
菊泉新城(菊盛路50弄),78.11675735,121.3806389,31.35534841,40820.31429,522.5551555
菊泉新城(陆翔路358弄),77.2762284,121.37701,31.354167,43620.97222,564.4811234
菊泉新城(陆翔路678弄),80.49989208,121.373138,31.359319,37818.41379,469.79459
菊泉新城(陆翔路698弄),51.89839577,121.3729259,31.35963295,37610.19048,724.6888834
菊泉新城（菊泉街39弄）,51.24514605,121.3870333,31.3577308,42651.4,832.3012673
菊泉新城（菊盛路186弄）,57.49870421,121.379012,31.357399,43346.5,753.8691627
菊泉新城（菊盛路50弄）,64.21477283,121.3806389,31.35534841,42341.92857,659.3798702
菊泉新城（陆翔路358弄）,61.60220288,121.37701,31.354167,49031.25,795.9333873
菊泉新城（陆翔路678弄）,59.16438446,121.373138,31.359319,42088.4,711.3806792
菊泉新城（陆翔路698弄）,42.27031383,121.3729259,31.35963295,42227.2,998.9800448
菊泉街488弄,35.32105182,121.3812459,31.36034512,32185,911.2129548
菊花苑,31.36143069,121.4450126,30.99813707,33804,1077.884499
菜花泾90号,38.57142857,121.2470571,31.01926644,35615.5,923.3648148
菜花泾小区,38.38713471,121.2467062,31.01856825,32859.625,856.0061919
菱翔苑,59.92419133,121.5760625,31.11879328,48016.42857,801.2862168
营口大厦,76.16173639,121.54032,31.29897722,60883.85714,799.4021674
营口路113弄,141.1613475,121.5411478,31.29592353,65841,466.4237141
营口路788弄,78.24134276,121.5398532,31.30277351,73043.5,933.5665446
葑润华庭,87.72267924,121.3874492,31.3289159,49433.18182,563.5165529
葛洲坝绿城玉兰花园,47.96538651,121.097011,31.177281,46330.66667,965.9187601
葡萄园新村,42.76272495,121.5827239,31.11723707,42086,984.1748871
蒋家桥小区,111.8781777,121.503617,31.280942,70170.26667,627.2024454
蒋家桥路11号,92.18094844,121.503812,31.277961,69412,752.9972426
蒋家桥路15号,133.1730769,121.5040209,31.27851554,63743,478.6477978
蒋家桥路16号,99.478749,121.5038687,31.27855888,71453,718.2740105
蒋家桥路9号,104.6910755,121.5038114,31.27765627,66360.75,633.872082
蒙特利名都城,102.6970444,121.481915,31.261264,79622.33333,775.3128028
蒙自新村,131.4440448,121.4861354,31.20713796,84201.84615,640.5908025
蒙自路345弄,167.6278984,121.4852796,31.21007402,83745.66667,499.592654
蒙自路380弄,131.9256591,121.4854079,31.20894153,82114.5,622.4300912
蒙自路395弄,129.4962126,121.4867987,31.20864828,80945.84211,625.0826991
蒙自路430弄,133.9526152,121.4854426,31.20838081,79763.33333,595.4593212
蒙自路440弄,119.5600012,121.485582,31.208329,81804.45455,684.2125603
蒙自路601弄,140.5564799,121.487164,31.205739,81534.15385,580.0810744
蒙西小区,134.6129746,121.482671,31.213061,88060.56818,654.1759325
蒲汇公寓,73.80816742,121.3633799,31.16124823,60638.5,821.5689689
蒲汇别墅,52.75362319,121.3650629,31.16204089,77826.5,1475.282555
蒲汇新村,86.94325444,121.362424,31.161882,71336.41667,820.4939776
蓝城小区,82.70720172,121.588533,31.26924506,59764.2069,722.5997937
蓝堡别墅,82.32160323,121.702606,31.125473,48778.875,592.5403914
蓝天东区,30,121.2660848,31.02290985,31968.2,1065.606667
蓝天新村,42.11492375,121.257714,31.019242,32417.55102,769.7402283
蓝天苑,25.93760916,121.484434,30.926059,29294.15789,1129.408563
蓝宝石公寓,106.7724222,121.4582125,31.22657765,98780,925.1452571
蓝朝部落,140.5480729,121.43583,31.234041,100192,712.866409
蓝村大厦,101.3512079,121.534363,31.21729133,40736.4,401.9330489
蓝村小区,128.2013782,121.5313076,31.21902356,69177.1875,539.5978457
蓝色剑桥,52.73518675,121.194396,31.046269,53656.4,1017.468664
蓝色城邦(公寓),19.26613826,121.8193722,30.90673142,22745.86,1180.613348
蓝色城邦（公寓）,21.026357,121.8193722,30.90673142,25657.0625,1220.233372
蓝色收获,27.84831432,121.3659391,30.74544051,24986,897.2176813
蓝色港湾(公寓),101.4726084,121.394447,31.152083,60299.4,594.2431259
蓝色港湾（公寓）,72.10340552,121.394447,31.152083,65484.66667,908.2049065
蓝色港湾（别墅）,103.8062284,121.392875,31.152535,120340,1159.275333
蓝高小区,111.4568941,121.536618,31.217388,71327.25,639.9536839
蓬莱大厦,176.313589,121.496383,31.220574,77791.66667,441.211974
蓬莱山庄,32.66618427,121.135414,31.149659,30386.93103,930.2259114
蓬莱花苑,165.1520331,121.498459,31.223874,63715,385.7960379
蓬莱苑,24.66698764,121.1337288,31.14999444,26998.5,1094.519541
蓬莱路252弄,132.1138211,121.4966727,31.22325144,73535,556.6033846
蓬莱路303弄,158.5626843,121.495722,31.22291175,111442.25,702.8277206
蓼花汀花园(公寓),66.29956248,121.370246,31.14208,69547.625,1048.990708
蓼花汀花园（公寓）,65.68729167,121.370246,31.14208,68043.66667,1035.872616
蓼花汀花园（别墅）,65.94202899,121.3700574,31.14296517,81026,1228.745934
蔚蓝城市花园,86.982835,121.411564,31.156306,70585.90476,811.4923452
蔚蓝水岸,103.8890625,121.432083,31.235844,79041,760.8211881
蔷薇五村,55.2443121,121.4389477,31.12046553,52261,945.9978415
蔷薇八村,53.99277405,121.4343874,31.12131488,42598,788.9574253
蔷薇新村,58.60167447,121.4414399,31.11932663,42307.0367,721.9424543
蕃瓜弄小区,83.6533228,121.468907,31.252862,80384,960.9181956
薇馨家园,50.05546199,121.4381896,31.12303515,44265.84615,884.3359824
薛家宅小区,114.0745999,121.433182,31.169766,83872.05882,735.238685
薛家浜路242弄,128.6961362,121.5085763,31.21626889,80606,626.3280496
虎林路435弄,62.58405784,121.4648631,31.34271159,44483,710.7720645
虞泽苑,261.8753009,121.5626698,31.18106197,59905.5,228.7558231
虬江大楼,92.50181718,121.4776188,31.25640327,69912.8,755.7992062
虬江路843号,140,121.4826268,31.25835754,73810.25,527.2160714
虬江路909弄,117.4592262,121.4816473,31.2582623,73752,627.894482
虬龙公寓,131.0286513,121.493627,31.262357,69327.5,529.1018362
虹一小区,123.6368111,121.4196421,31.20357535,69248.82609,560.0987723
虹东小区,97.65829649,121.420756,31.202652,68144.40909,697.7841263
虹临大厦,52.58823529,121.498218,31.269448,50909.25,968.0729866
虹临花园,127.3122112,121.49655,31.269309,76073,597.5310561
虹二小区,128.6957076,121.4318033,31.20210051,80989.85714,629.3128079
虹井小区,98.9284895,121.3757464,31.19215846,56672.64286,572.8647343
虹仙小区,120.8452228,121.3914424,31.21144499,66342.16667,548.9846031
虹仪小区,111.6260193,121.4946436,31.27663857,68394.64286,612.7123703
虹储小区,115.2951665,121.4186521,31.20575209,72234.53125,626.5182961
虹光公寓,84.58282026,121.4835193,31.27422925,70935.66667,838.653363
虹六小区,103.5531511,121.4014784,31.18311679,64250,620.4543203
虹兴苑,75.46390238,121.3994994,31.18146057,60197.66667,797.7014807
虹凉馨苑,101.1927632,121.472047,31.297613,68377.9,675.7192689
虹北公寓,92.71795523,121.479664,31.320736,54406.08333,586.7912337
虹华大楼,62.63701133,121.4785992,31.29291093,60874,971.853521
虹南大楼,104.3225436,121.425058,31.20162,75689.16667,725.5303032
虹南小区,120.6472829,121.424872,31.197535,65024.27273,538.9617666
虹南小区(浦东),88.19452047,121.561318,31.190253,55127.44444,625.0665478
虹口典范,98.86326473,121.507121,31.277675,73597.55556,744.4378431
虹口嘉苑,77.05007501,121.4856274,31.301059,78590.8,1019.996411
虹口玫瑰苑,68.01835591,121.4846374,31.30178578,64649.875,950.4768843
虹口现代公寓,145.3961424,121.502124,31.266793,79880.4375,549.398603
虹口花苑,152.9790454,121.48254,31.271303,65778.77778,429.9855421
虹古大楼,104.6371597,121.394995,31.210685,61867,591.2526695
虹古小区,111.3988802,121.3992969,31.2090055,63230.5,567.6044489
虹古路373号,134.4471744,121.396874,31.210118,70627,525.3141265
虹叶花苑,124.0938953,121.49304,31.267019,65865.88235,530.7745573
虹叶茗园,132.5606669,121.511398,31.267921,82581.22222,622.9692726
虹园一村,120.4476707,121.379197,31.219407,63481.25,527.0442313
虹园八村,105.9055409,121.3775765,31.21987212,63090.88889,595.7279324
虹园六村,95.20913317,121.3735623,31.21678202,59208.88889,621.8824489
虹城公寓,91.09903591,121.39913,31.210955,64401.27273,706.9369295
虹山半岛别墅,75.75346365,121.435208,31.106926,65844.75,869.1978799
虹康家园,68.14295486,121.3701178,31.21262443,56750,832.8080301
虹康御华园,172.6879524,121.4386693,31.22380658,98895,572.6803672
虹康新苑,82.37142079,121.370671,31.214104,68488.66667,831.4615192
虹康景博苑,93.93836879,121.378926,31.21306,68850.33333,732.9309016
虹康福苑,68.45109731,121.37478,31.213891,65749,960.5251425
虹康花苑(一期),102.314076,121.370291,31.215775,70143.85714,685.5738708
虹康花苑(三期),98.70165649,121.377889,31.216449,74057.75,750.3192209
虹康花苑(二期),114.7668983,121.373595,31.215468,73643.33333,641.6774733
虹康花苑（一期）,91.97491922,121.370291,31.215775,73063.25,794.3823231
虹康花苑（三期）,86.809298,121.377889,31.216449,79239,912.7939267
虹康花苑（二期）,149.5941459,121.373595,31.215468,76841,513.6631485
虹延小区,103.9778591,121.392113,31.197457,66015.375,634.898387
虹御公寓,138.9125774,121.6361942,31.19333429,43017.57143,309.6736972
虹德苑,103.7909739,121.419593,31.225724,86814,836.4311148
虹日小区,125.7600792,121.397969,31.208455,68615.94286,545.6098892
虹旭二小区,98.09092494,121.3918147,31.20923309,68284.57143,696.1354628
虹旭小区,119.7314223,121.3936599,31.20823318,65398.33333,546.2086066
虹景公寓,117.750885,121.4827499,31.2937041,61003.75,518.0746623
虹景家苑,109.5314287,121.405489,31.209971,84715,773.4309782
虹景小区,105.3522133,121.3995363,31.21016064,68691.66667,652.019208
虹景花苑,97.5332762,121.405045,31.208784,75882.8,778.0195945
虹景苑,47.07761133,121.4366025,31.10442911,43813,930.6546948
虹林新苑,92.64966513,121.3810848,31.21070523,68884,743.4889258
虹枫大楼,179.3854612,121.437427,31.200669,84656,471.9223032
虹桥1号,55.20173443,121.337281,31.230068,39728.45833,719.6958346
虹桥万博花园,128.692422,121.406732,31.223185,89748.76923,697.3896975
虹桥世家花园(公寓),154.2759991,121.417845,31.22578,73214.72727,474.569782
虹桥世家花园（公寓）,144.1262921,121.417845,31.22578,72257.66667,501.3496541
虹桥中华园,159.5245432,121.369843,31.193745,84729.66667,531.1387513
虹桥中园,94.46334581,121.376079,31.198843,65117.125,689.3374826
虹桥中山广场,98.29058304,121.423243,31.203516,70061.375,712.7984476
虹桥丽园,103.8604204,121.434934,31.200487,86506,832.9063149
虹桥丽景苑,167.4368264,121.423721,31.201871,71100,424.6377664
虹桥乐庭,129.6471646,121.432306,31.20004,101897.6364,785.9611639
虹桥华庭,153.6268736,121.408065,31.213817,93068.46154,605.8084721
虹桥向日葵公寓,93.95161788,121.420079,31.217726,73658.07692,784.0000905
虹桥国际大厦,118.4485837,121.414678,31.222751,72852,615.0516769
虹桥城市花园(公寓),125.2254551,121.417005,31.198333,99558.85714,795.0368964
虹桥城市花园(别墅),190.1840491,121.417083,31.199127,165790.5,871.7371452
虹桥城市花园（公寓）,133.2914086,121.417005,31.198333,121127,908.7382392
虹桥城市花园（别墅）,202.7379841,121.417083,31.199127,124014,611.6959313
虹桥大仕馆,121.5056706,121.420165,31.196585,76605.4,630.4676945
虹桥宝龙城,48.4811985,121.2375588,31.24346119,36915.05714,761.4303748
虹桥小区,139.2785064,121.4171718,31.20409525,73073.875,524.6600992
虹桥帝梵尼,99.24767806,121.387262,31.19326,71081.5,716.2031535
虹桥府邸,109.2153172,121.421744,31.206274,83136.625,761.2176304
虹桥怡景苑,103.4623951,121.3801756,31.21187484,69868,675.2984977
虹桥新城,147.709884,121.413399,31.222184,76953.875,520.9798623
虹桥明珠公寓,101.5557136,121.411197,31.197149,54373.6,535.4066066
虹桥晶典苑,96.53658165,121.401102,31.184667,64858,671.8489395
虹桥晶邸,58.99955521,121.2999146,31.21682633,38037.17647,644.7027666
虹桥机场新村,115.1555311,121.3613971,31.19116821,49667.45833,431.3076223
虹桥正荣府,78.45015287,121.285707,31.164171,55366.44444,705.7531747
虹桥汇秀苑,107.4447113,121.391801,31.191313,70319.75,654.4738138
虹桥河滨花园,126.7773486,121.408136,31.225357,83877.70588,661.614293
虹桥紫京苑(公寓),103.7150724,121.394457,31.191771,67595.8,651.7451941
虹桥紫京苑（公寓）,113.7715661,121.394457,31.191771,65894,579.1781044
虹桥花苑,116.3265355,121.39481,31.194851,69456.125,597.078944
虹桥融景,110.8307794,121.3020412,31.17917651,55797,503.4431796
虹桥衡园,75.44842714,121.3759614,31.19014197,58495.42857,775.3034859
虹桥豪苑,154.416476,121.415584,31.213265,93435.29167,605.0862841
虹桥路400弄,111.6412095,121.436356,31.199021,82262.42105,736.8463798
虹桥路772弄,100.2075015,121.431138,31.201018,75287,751.3110181
虹桥路959弄,145.5778774,121.4255671,31.2023461,77884.33333,535.0011604
虹桥路967弄,122.7516352,121.424289,31.202439,65338.5,532.282115
虹桥金斯花园,93.36426686,121.383924,31.183631,65976.33333,706.6550786
虹桥首席,98.75,121.3999171,31.18533912,62303,630.9164557
虹桥馨苑,99.1824924,121.412883,31.224486,77499.66667,781.3845447
虹桥高尔夫别墅,133.3230987,121.396999,31.194322,68280.71429,512.1446693
虹桥高登花园,63.55371901,121.3638402,31.19075713,54823.33333,862.6298223
虹梅佳苑,54.74853413,121.4254885,31.12762172,57453.2,1049.401612
虹梅南苑,50.3067257,121.4351267,31.11866095,41077.22222,816.5353967
虹梅南路1208弄,73.17073171,121.4311879,31.12921967,52050,711.35
虹梅南路126弄,75.28314879,121.4241349,31.14610475,58150.33333,772.4216411
虹梅南路96弄,68.84701505,121.4220139,31.14643591,55221.95238,802.0965374
虹梅小区,89.28691024,121.402295,31.181029,60203.16667,674.2664351
虹梅小区（徐汇）,90.48648961,121.402295,31.181029,68675,758.9530802
虹梅新苑,40.8340852,121.4672219,31.04843604,41625.55102,1019.38248
虹梅景苑一街坊,45.68611071,121.4576418,31.04835739,41577.84615,910.0762903
虹梅景苑三街坊,39.34188802,121.4566439,31.05241617,41139.75,1045.698416
虹梅景苑二街坊,49.98858564,121.4574041,31.04845082,41050.64286,821.2003267
虹梅景苑四街坊,38.76892561,121.457069,31.05220495,40300.4,1039.502626
虹梅花苑,101.397429,121.385837,31.19668,65879.95,649.7201223
虹梅菁典,55.27256764,121.43527,31.120555,59302.65,1072.912885
虹梅路2309弄,74.48029711,121.4010065,31.1809933,59058,792.9345383
虹梅路2669弄,94.64573782,121.399047,31.182446,57962.625,612.4166427
虹梅路2759弄,102.6276953,121.4010558,31.18295509,60151.66667,586.1153413
虹梅路2800弄,104.9530094,121.4014784,31.18311679,60927,580.5169414
虹梅路2806弄,100.0101543,121.4010971,31.18414775,61362.33333,613.5610304
虹梅路2964弄,111.3511496,121.39958,31.18635086,75000,673.5449095
虹梅路2986弄,97.06210997,121.4000612,31.18739291,61291.7,631.4688607
虹梅路2998弄,97.92692939,121.3999315,31.18769975,52224,533.2955942
虹欣小区,116.2695754,121.4246766,31.19873115,68386.2,588.1693449
虹浦新城,37.69463319,121.5418727,31.05347415,42476.85714,1126.867502
